txn_id,vendor_id,invoice_number,amount,invoice_date,payment_date,posting_ts,created_by,approved_by,approver_role,gl_account
TXN-02273,V-0022,INV-93739,5560.46,2026-02-06,2026-03-08,2026-02-06T17:33:00,U-20,U-15,manager,7100
TXN-01253,V-0026,INV-29369,32947.32,2026-02-03,2026-02-28,2026-02-03T18:09:00,U-03,U-05,manager,6200
TXN-01486,V-0059,INV-48720,614.34,2025-11-03,2025-12-03,2025-11-03T13:34:00,U-16,U-17,manager,7100
TXN-01981,V-0044,INV-14198,12433.79,2025-11-07,2025-12-01,2025-11-07T11:44:00,U-17,U-05,manager,7100
TXN-00814,V-0003,INV-22844,128.27,2025-08-06,2025-09-05,2025-08-06T16:25:00,U-16,U-18,senior,6100
TXN-02110,V-0014,INV-41475,288.7,2025-11-05,2025-11-22,2025-11-05T16:09:00,U-06,U-08,senior,7200
TXN-00076,V-0009,INV-31992,1897.26,2025-08-27,2025-09-22,2025-08-27T12:49:00,U-04,U-20,senior,6200
TXN-02594,V-0010,INV-67392,6427.19,2025-10-30,2025-12-08,2025-10-30T12:04:00,U-15,U-13,senior,6200
TXN-02116,V-0023,INV-54634,34503.76,2026-01-29,2026-03-13,2026-01-29T11:16:00,U-07,U-05,manager,6200
TXN-00038,V-0039,INV-55745,48801.64,2025-09-17,2025-10-31,2025-09-17T12:08:00,U-03,U-17,manager,6200
TXN-00262,V-0057,INV-94972,2295.38,2025-06-19,2025-07-18,2025-06-19T10:46:00,U-09,U-07,junior,6100
TXN-00198,V-0047,INV-38266,17504.2,2025-01-03,2025-01-26,2025-01-03T09:01:00,U-16,U-15,manager,7200
TXN-01499,V-0055,INV-64444,9969.12,2025-02-07,2025-03-16,2025-02-07T16:46:00,U-09,U-05,manager,6100
TXN-00361,V-0006,INV-61949,5844.04,2025-12-07,2025-12-23,2025-12-07T18:10:00,U-09,U-05,manager,6300
TXN-00275,V-0040,INV-19046,157.44,2025-10-05,2025-11-17,2025-10-05T08:59:00,U-14,U-12,director,6100
TXN-02449,V-0024,INV-17528,24671.41,2025-04-11,2025-05-22,2025-04-11T08:43:00,U-14,U-10,senior,7100
TXN-01873,V-0050,INV-61768,409.33,2025-06-16,2025-07-30,2025-06-16T13:35:00,U-11,U-17,manager,6100
TXN-01100,V-0044,INV-16378,6140.1,2025-08-16,2025-08-31,2025-08-16T08:38:00,U-04,U-15,manager,6300
TXN-01295,V-0006,INV-64932,26029.21,2025-03-26,2025-05-10,2025-03-26T11:22:00,U-14,U-12,director,6300
TXN-02347,V-0030,INV-91204,139.43,2025-07-05,2025-08-08,2025-07-05T09:30:00,U-18,U-07,junior,7200
TXN-00171,V-0032,INV-87184,17604.07,2026-03-09,2026-04-06,2026-03-09T09:15:00,U-12,U-05,manager,7100
TXN-01564,V-0002,INV-10208,396.59,2025-07-08,2025-08-08,2025-07-08T13:21:00,U-20,U-06,junior,6200
TXN-02408,V-0023,INV-33886,16091.78,2025-01-01,2025-01-20,2025-01-01T09:42:00,U-09,U-05,manager,6200
TXN-00712,V-0059,INV-25456,4413.34,2025-03-02,2025-04-06,2025-03-02T08:29:00,U-10,U-07,junior,6100
TXN-02396,V-0054,INV-56110,2839.09,2025-05-13,2025-06-01,2025-05-13T13:02:00,U-07,U-03,junior,6100
TXN-00092,V-0020,INV-74340,132.69,2025-12-24,2026-02-04,2025-12-24T10:40:00,U-02,U-19,junior,6300
TXN-02185,V-0013,INV-87217,29290.99,2025-10-22,2025-12-06,2025-10-22T10:25:00,U-11,U-15,manager,6200
TXN-00800,V-0014,INV-70845,207.56,2025-07-05,2025-07-27,2025-07-05T16:32:00,U-17,U-04,senior,7200
TXN-01088,V-0036,INV-21941,772.09,2025-08-25,2025-10-02,2025-08-25T17:02:00,U-19,U-16,junior,7100
TXN-01234,V-0003,INV-37521,5324.79,2026-02-09,2026-03-03,2026-02-09T08:41:00,U-09,U-08,senior,6300
TXN-02053,V-0040,INV-41025,1271.31,2025-04-18,2025-06-01,2025-04-18T09:21:00,U-09,U-20,senior,7100
TXN-00941,V-0026,INV-96447,3920.18,2025-01-15,2025-02-25,2025-01-15T09:29:00,U-04,U-12,director,6200
TXN-01116,V-0001,INV-36767,149.42,2025-01-27,2025-03-13,2025-01-27T18:09:00,U-16,U-03,junior,6200
TXN-01537,V-0024,INV-97096,18187.63,2026-01-05,2026-01-20,2026-01-05T13:33:00,U-11,U-08,senior,7200
TXN-02182,V-0055,INV-85504,15858.86,2025-11-21,2025-12-23,2025-11-21T10:43:00,U-10,U-08,senior,6200
TXN-00806,V-0052,INV-59221,198.26,2026-01-13,2026-02-03,2026-01-13T14:55:00,U-08,U-04,senior,6200
TXN-02052,V-0031,INV-11533,8690.08,2025-07-09,2025-08-01,2025-07-09T09:02:00,U-08,U-10,senior,6200
TXN-00623,V-0009,INV-54815,8517.11,2025-03-19,2025-04-09,2025-03-19T08:31:00,U-01,U-09,manager,6100
TXN-02374,V-0018,INV-92714,219.5,2025-12-26,2026-02-06,2025-12-26T13:29:00,U-03,U-06,junior,7100
TXN-01863,V-0005,INV-45646,38857.05,2025-04-14,2025-05-20,2025-04-14T12:01:00,U-09,U-15,manager,7100
TXN-01210,V-0045,INV-99356,344.41,2025-08-04,2025-09-03,2025-08-04T15:35:00,U-16,U-09,manager,6100
TXN-02346,V-0056,INV-44326,1402.88,2025-05-11,2025-06-03,2025-05-11T18:23:00,U-06,U-10,senior,6300
TXN-02324,V-0052,INV-89723,1349.43,2025-07-23,2025-08-26,2025-07-23T18:21:00,U-10,U-02,junior,6100
TXN-00482,V-0047,INV-24474,32997.01,2025-01-07,2025-02-20,2025-01-07T18:05:00,U-11,U-09,manager,6100
TXN-02713,V-0027,INV-13296,19741.63,2025-04-23,2025-05-20,2025-04-23T18:19:00,U-01,U-03,junior,7100
TXN-00709,V-0047,INV-73394,366.63,2026-01-09,2026-01-26,2026-01-09T18:33:00,U-02,U-05,manager,7200
TXN-01073,V-0052,INV-11558,643.09,2026-02-25,2026-04-01,2026-02-25T17:48:00,U-12,U-14,junior,7100
TXN-01513,V-0029,INV-52255,1196.7,2025-05-31,2025-07-01,2025-05-31T18:17:00,U-10,U-04,senior,7100
TXN-00946,V-0011,INV-97231,211.59,2025-12-17,2026-01-12,2025-12-17T17:08:00,U-16,U-14,junior,6300
TXN-02125,V-0058,INV-98592,12781.93,2026-01-24,2026-03-03,2026-01-24T17:47:00,U-10,U-18,senior,7200
TXN-00323,V-0023,INV-92955,4246.68,2025-04-01,2025-04-25,2025-04-01T14:20:00,U-07,U-17,manager,6300
TXN-01320,V-0021,INV-37259,509.47,2025-09-11,2025-10-22,2025-09-11T13:58:00,U-06,U-03,junior,6100
TXN-01556,V-0028,INV-78692,3987.44,2025-06-03,2025-07-18,2025-06-03T17:44:00,U-06,U-18,senior,6200
TXN-00132,V-0051,INV-57823,8826.0,2025-06-08,2025-07-11,2025-06-08T15:02:00,U-05,U-08,senior,6100
TXN-02531,V-0010,INV-46456,6319.12,2025-05-06,2025-05-30,2025-05-06T08:02:00,U-05,U-04,senior,6200
TXN-00426,V-0012,INV-63645,4356.44,2025-02-21,2025-03-14,2025-02-21T13:13:00,U-14,U-06,junior,6100
TXN-01771,V-0039,INV-90295,5498.82,2025-08-19,2025-09-18,2025-08-19T11:43:00,U-10,U-20,senior,7100
TXN-00982,V-0059,INV-51116,2528.52,2025-12-15,2026-01-08,2025-12-15T16:55:00,U-10,U-15,manager,7100
TXN-00768,V-0021,INV-79637,31808.69,2025-09-29,2025-10-17,2025-09-29T18:02:00,U-15,U-17,manager,6300
TXN-01400,V-0044,INV-70076,5694.69,2025-07-01,2025-08-13,2025-07-01T10:29:00,U-20,U-15,manager,6100
TXN-01384,V-0032,INV-51059,2972.9,2025-03-12,2025-04-18,2025-03-12T16:28:00,U-13,U-15,manager,6100
TXN-01224,V-0027,INV-95767,171.96,2025-03-03,2025-04-17,2025-03-03T08:37:00,U-04,U-06,junior,7200
TXN-02243,V-0021,INV-85553,115.16,2025-03-13,2025-03-28,2025-03-13T13:55:00,U-18,U-13,senior,7200
TXN-02128,V-0052,INV-34952,2242.17,2026-02-10,2026-03-25,2026-02-10T11:11:00,U-10,U-20,senior,7200
TXN-00799,V-0041,INV-40885,306.07,2025-06-28,2025-07-30,2025-06-28T14:00:00,U-16,U-03,junior,6300
TXN-01962,V-0003,INV-29876,656.97,2025-10-19,2025-11-28,2025-10-19T11:26:00,U-05,U-08,senior,7100
TXN-01549,V-0006,INV-25112,2428.33,2025-08-28,2025-10-11,2025-08-28T12:02:00,U-07,U-10,senior,6200
TXN-02757,V-0006,INV-37005,15000.0,2025-01-05,2025-01-22,2025-01-05T18:07:00,U-12,U-15,manager,7200
TXN-00294,V-0007,INV-83731,14681.76,2025-07-09,2025-07-25,2025-07-09T13:26:00,U-16,U-12,director,6200
TXN-00460,V-0034,INV-84978,49219.72,2025-07-18,2025-08-24,2025-07-18T08:37:00,U-09,U-17,manager,7100
TXN-01396,V-0042,INV-77045,215.03,2025-03-14,2025-04-03,2025-03-14T18:15:00,U-05,U-01,junior,6200
TXN-01842,V-0055,INV-99590,362.55,2025-04-27,2025-06-01,2025-04-27T11:03:00,U-06,U-04,senior,6300
TXN-02356,V-0059,INV-37799,3382.09,2025-01-26,2025-03-11,2025-01-26T17:35:00,U-06,U-18,senior,7200
TXN-00873,V-0021,INV-66093,1711.13,2025-10-11,2025-11-22,2025-10-11T14:18:00,U-10,U-16,junior,6200
TXN-01031,V-0059,INV-43150,2580.94,2025-12-21,2026-01-24,2025-12-21T18:34:00,U-09,U-07,junior,6100
TXN-01572,V-0037,INV-77488,11224.49,2025-06-22,2025-07-13,2025-06-22T17:16:00,U-03,U-08,senior,6100
TXN-00189,V-0059,INV-91885,11701.49,2025-03-20,2025-04-30,2025-03-20T10:11:00,U-05,U-20,senior,7100
TXN-00750,V-0014,INV-11520,3155.49,2025-05-28,2025-06-16,2025-05-28T18:08:00,U-12,U-15,manager,6200
TXN-01634,V-0052,INV-77694,1173.38,2025-12-06,2026-01-20,2025-12-06T10:20:00,U-06,U-07,junior,7200
TXN-00195,V-0031,INV-13495,27758.39,2025-04-24,2025-05-20,2025-04-24T15:56:00,U-05,U-17,manager,6100
TXN-02507,V-0010,INV-96651,5135.52,2026-02-01,2026-02-28,2026-02-01T14:11:00,U-03,U-09,manager,6200
TXN-01830,V-0055,INV-80295,4732.85,2025-06-13,2025-07-17,2025-06-13T15:20:00,U-18,U-05,manager,6300
TXN-02108,V-0005,INV-80677,691.82,2025-11-24,2025-12-12,2025-11-24T17:18:00,U-03,U-05,manager,7200
TXN-00397,V-0025,INV-63004,1173.42,2026-02-24,2026-04-10,2026-02-24T10:01:00,U-02,U-11,junior,6300
TXN-00992,V-0055,INV-20740,12626.46,2025-12-31,2026-01-28,2025-12-31T14:53:00,U-15,U-05,manager,6200
TXN-00407,V-0002,INV-86544,725.51,2025-01-30,2025-02-25,2025-01-30T15:33:00,U-08,U-01,junior,6300
TXN-00146,V-0053,INV-32871,26946.74,2025-03-08,2025-04-17,2025-03-08T16:16:00,U-01,U-12,director,6200
TXN-00684,V-0050,INV-90864,548.24,2025-04-05,2025-05-09,2025-04-05T08:48:00,U-07,U-04,senior,6200
TXN-01126,V-0019,INV-95315,12068.01,2025-11-22,2025-12-08,2025-11-22T13:44:00,U-12,U-18,senior,7100
TXN-01808,V-0014,INV-48891,319.77,2025-07-22,2025-08-24,2025-07-22T18:53:00,U-11,U-08,senior,6200
TXN-01437,V-0017,INV-80981,359.14,2025-01-27,2025-02-12,2025-01-27T18:19:00,U-06,U-15,manager,7200
TXN-00177,V-0043,INV-70521,656.6,2025-06-30,2025-07-24,2025-06-30T16:04:00,U-09,U-20,senior,6100
TXN-01814,V-0003,INV-70868,7321.88,2025-06-16,2025-07-28,2025-06-16T14:29:00,U-14,U-15,manager,7100
TXN-00463,V-0049,INV-39272,15194.83,2025-12-02,2025-12-28,2025-12-02T09:14:00,U-06,U-20,senior,6300
TXN-00128,V-0025,INV-73335,46306.54,2025-08-22,2025-09-18,2025-08-22T12:12:00,U-10,U-15,manager,6300
TXN-00717,V-0044,INV-64257,232.49,2025-06-21,2025-08-01,2025-06-21T15:50:00,U-05,U-16,junior,7200
TXN-02672,V-0010,INV-10824,6109.59,2026-02-18,2026-03-31,2026-02-18T09:30:00,U-06,U-17,manager,6200
TXN-01202,V-0021,INV-38503,641.91,2025-01-02,2025-01-29,2025-01-02T18:36:00,U-10,U-09,manager,6200
TXN-01990,V-0019,INV-89157,1325.06,2025-01-22,2025-02-22,2025-01-22T10:15:00,U-16,U-11,junior,6200
TXN-02322,V-0052,INV-27151,725.75,2026-02-17,2026-03-17,2026-02-17T17:01:00,U-08,U-07,junior,7200
TXN-01113,V-0044,INV-40016,13304.88,2025-11-28,2025-12-13,2025-11-28T12:48:00,U-02,U-17,manager,7100
TXN-02618,V-0010,INV-44073,6190.82,2025-12-26,2026-01-16,2025-12-26T17:29:00,U-20,U-10,senior,6200
TXN-02081,V-0006,INV-26114,945.34,2025-03-18,2025-04-20,2025-03-18T14:24:00,U-17,U-09,manager,7200
TXN-01548,V-0025,INV-45251,5540.59,2025-12-25,2026-02-04,2025-12-25T16:35:00,U-10,U-09,manager,6300
TXN-02529,V-0010,INV-18022,5997.59,2025-01-05,2025-01-24,2025-01-05T17:28:00,U-06,U-05,manager,6200
TXN-00199,V-0056,INV-25970,253.25,2025-02-26,2025-03-22,2025-02-26T12:15:00,U-20,U-17,manager,7100
TXN-02722,V-0021,INV-63578,9565.36,2025-02-09,2025-03-10,2025-02-09T17:56:00,U-09,U-15,manager,6200
TXN-00647,V-0029,INV-23644,10321.06,2025-12-26,2026-02-07,2025-12-26T18:27:00,U-19,U-12,director,7100
TXN-00988,V-0008,INV-95322,9453.85,2025-07-01,2025-08-09,2025-07-01T09:03:00,U-12,U-10,senior,7200
TXN-02480,V-0031,INV-96237,177.55,2025-03-22,2025-05-02,2025-03-22T11:23:00,U-18,U-09,manager,6300
TXN-01179,V-0045,INV-56152,2763.93,2025-12-22,2026-02-04,2025-12-22T13:33:00,U-05,U-20,senior,7100
TXN-02636,V-0010,INV-70906,5894.3,2025-10-03,2025-11-10,2025-10-03T08:48:00,U-12,U-18,senior,6200
TXN-01638,V-0052,INV-66033,549.64,2025-05-31,2025-06-25,2025-05-31T13:01:00,U-07,U-08,senior,6300
TXN-00335,V-0002,INV-53383,19584.45,2025-09-22,2025-10-12,2025-09-22T10:35:00,U-04,U-09,manager,6200
TXN-01585,V-0020,INV-38974,1770.58,2025-04-26,2025-05-21,2025-04-26T08:45:00,U-11,U-04,senior,6200
TXN-00528,V-0031,INV-80513,2060.02,2025-09-21,2025-10-11,2025-09-21T09:06:00,U-10,U-07,junior,6300
TXN-02208,V-0034,INV-48360,39752.57,2025-11-23,2026-01-07,2025-11-23T15:46:00,U-08,U-15,manager,7100
TXN-00630,V-0012,INV-86162,13932.72,2026-02-09,2026-02-25,2026-02-09T11:00:00,U-19,U-05,manager,7100
TXN-01169,V-0047,INV-95237,4064.49,2026-02-03,2026-03-16,2026-02-03T15:55:00,U-06,U-14,junior,6100
TXN-00635,V-0038,INV-71393,624.35,2025-04-06,2025-05-01,2025-04-06T16:22:00,U-16,U-07,junior,7200
TXN-00014,V-0006,INV-18326,10960.58,2026-02-10,2026-03-16,2026-02-10T18:27:00,U-04,U-09,manager,6200
TXN-02203,V-0024,INV-40090,117.1,2025-03-21,2025-04-25,2025-03-21T12:23:00,U-01,U-03,junior,6100
TXN-00314,V-0011,INV-57175,9915.34,2025-02-16,2025-03-17,2025-02-16T08:19:00,U-11,U-12,director,6100
TXN-00984,V-0059,INV-35859,2947.05,2026-02-20,2026-03-31,2026-02-20T18:25:00,U-20,U-15,manager,6300
TXN-00683,V-0049,INV-93472,120.11,2025-06-05,2025-07-19,2025-06-05T15:47:00,U-11,U-15,manager,7100
TXN-02624,V-0010,INV-68024,6879.92,2025-09-12,2025-10-12,2025-09-12T09:47:00,U-10,U-15,manager,6200
TXN-00206,V-0048,INV-15492,12442.7,2025-04-14,2025-05-05,2025-04-14T08:50:00,U-15,U-04,senior,6300
TXN-00838,V-0051,INV-24721,44345.78,2026-01-09,2026-02-15,2026-01-09T15:21:00,U-19,U-09,manager,7200
TXN-00837,V-0011,INV-47988,102.7,2025-11-28,2026-01-10,2025-11-28T12:30:00,U-18,U-17,manager,6300
TXN-01753,V-0055,INV-62685,29526.96,2026-02-28,2026-04-13,2026-02-28T11:23:00,U-11,U-09,manager,7100
TXN-00006,V-0008,INV-57400,42306.81,2025-05-31,2025-07-13,2025-05-31T18:39:00,U-13,U-05,manager,7200
TXN-02041,V-0020,INV-60407,271.06,2025-01-09,2025-02-08,2025-01-09T11:41:00,U-08,U-16,junior,6200
TXN-02166,V-0001,INV-29705,12527.75,2025-12-18,2026-01-20,2025-12-18T12:25:00,U-18,U-15,manager,6100
TXN-01890,V-0060,INV-99526,299.73,2025-04-04,2025-05-16,2025-04-04T11:21:00,U-13,U-02,junior,6300
TXN-00175,V-0005,INV-83989,300.69,2026-01-25,2026-03-02,2026-01-25T17:28:00,U-16,U-15,manager,7200
TXN-00009,V-0020,INV-59735,7837.76,2025-10-01,2025-10-30,2025-10-01T11:10:00,U-03,U-18,senior,6200
TXN-02382,V-0046,INV-85756,620.22,2025-08-11,2025-08-26,2025-08-11T16:08:00,U-16,U-02,junior,6300
TXN-01355,V-0013,INV-82129,524.77,2025-06-30,2025-08-13,2025-06-30T12:07:00,U-16,U-18,senior,7100
TXN-01992,V-0054,INV-29373,4565.98,2025-09-05,2025-09-26,2025-09-05T16:12:00,U-11,U-01,junior,6100
TXN-01122,V-0027,INV-53677,1783.94,2025-10-15,2025-11-01,2025-10-15T17:30:00,U-15,U-10,senior,7100
TXN-00257,V-0007,INV-72350,6894.72,2025-03-22,2025-05-05,2025-03-22T14:41:00,U-05,U-04,senior,7200
TXN-00821,V-0027,INV-18782,969.88,2025-07-07,2025-08-08,2025-07-07T10:41:00,U-20,U-02,junior,6300
TXN-00535,V-0041,INV-30489,171.19,2026-02-25,2026-03-27,2026-02-25T18:01:00,U-15,U-13,senior,7100
TXN-00210,V-0020,INV-52101,14530.3,2025-11-05,2025-11-29,2025-11-05T10:34:00,U-14,U-05,manager,7100
TXN-02560,V-0010,INV-59045,5117.44,2026-02-16,2026-03-30,2026-02-16T10:00:00,U-16,U-04,senior,6200
TXN-02702,V-0011,INV-88120,14200.0,2025-04-23,2025-04-26,2025-04-23T08:16:00,U-05,U-15,manager,6100
TXN-01196,V-0004,INV-76674,169.16,2026-02-18,2026-03-26,2026-02-18T08:27:00,U-10,U-19,junior,7100
TXN-01365,V-0012,INV-42441,6810.02,2025-08-31,2025-09-30,2025-08-31T17:00:00,U-01,U-18,senior,6300
TXN-02151,V-0057,INV-24761,48806.01,2025-11-05,2025-12-02,2025-11-05T10:00:00,U-06,U-05,manager,6100
TXN-00690,V-0041,INV-78843,9652.47,2025-11-10,2025-12-12,2025-11-10T17:38:00,U-13,U-12,director,7100
TXN-01652,V-0030,INV-94913,16110.1,2025-11-30,2025-12-20,2025-11-30T13:04:00,U-15,U-17,manager,6200
TXN-01435,V-0008,INV-21074,114.15,2025-10-29,2025-12-09,2025-10-29T14:19:00,U-02,U-10,senior,6300
TXN-01063,V-0053,INV-59055,6176.93,2025-07-18,2025-08-18,2025-07-18T18:48:00,U-03,U-08,senior,7200
TXN-02421,V-0052,INV-38548,7533.62,2025-05-17,2025-06-23,2025-05-17T18:08:00,U-08,U-17,manager,7200
TXN-00310,V-0035,INV-54642,10279.33,2025-08-12,2025-08-29,2025-08-12T11:53:00,U-12,U-04,senior,6100
TXN-01560,V-0030,INV-30883,175.13,2026-03-09,2026-04-08,2026-03-09T13:00:00,U-08,U-05,manager,7200
TXN-01978,V-0007,INV-35198,127.38,2025-11-11,2025-12-25,2025-11-11T08:52:00,U-19,U-03,junior,6100
TXN-00608,V-0052,INV-13027,21315.17,2025-08-19,2025-09-08,2025-08-19T14:10:00,U-12,U-20,senior,7200
TXN-02067,V-0006,INV-83408,22953.87,2025-04-28,2025-05-16,2025-04-28T16:54:00,U-04,U-09,manager,6100
TXN-02260,V-0007,INV-24179,15576.54,2025-03-17,2025-04-28,2025-03-17T17:01:00,U-12,U-17,manager,6100
TXN-02535,V-0010,INV-36830,5846.42,2025-10-09,2025-11-21,2025-10-09T13:03:00,U-09,U-18,senior,6200
TXN-02437,V-0039,INV-24688,28555.32,2025-02-18,2025-03-29,2025-02-18T14:06:00,U-01,U-12,director,7200
TXN-01143,V-0002,INV-96360,4212.45,2025-07-08,2025-08-13,2025-07-08T15:39:00,U-17,U-09,manager,6200
TXN-00891,V-0058,INV-51486,1381.15,2025-01-11,2025-01-26,2025-01-11T15:37:00,U-17,U-14,junior,6300
TXN-02192,V-0006,INV-24093,18333.94,2025-02-15,2025-03-16,2025-02-15T13:18:00,U-07,U-13,senior,6300
TXN-01309,V-0025,INV-76527,40885.27,2025-01-04,2025-01-26,2025-01-04T13:50:00,U-15,U-17,manager,7100
TXN-02161,V-0023,INV-74595,1265.69,2026-01-20,2026-02-04,2026-01-20T15:47:00,U-11,U-08,senior,7200
TXN-02092,V-0032,INV-48091,22771.92,2025-03-22,2025-04-17,2025-03-22T13:48:00,U-13,U-10,senior,7100
TXN-02521,V-0010,INV-43676,5890.27,2025-06-27,2025-07-13,2025-06-27T14:44:00,U-08,U-15,manager,6200
TXN-02565,V-0010,INV-51647,6170.26,2025-04-22,2025-05-25,2025-04-22T08:09:00,U-12,U-15,manager,6200
TXN-01016,V-0035,INV-65542,354.1,2025-03-28,2025-05-12,2025-03-28T11:34:00,U-05,U-13,senior,7200
TXN-01897,V-0017,INV-11594,351.88,2025-01-06,2025-02-06,2025-01-06T13:03:00,U-10,U-05,manager,7100
TXN-01550,V-0036,INV-83894,5981.62,2025-08-28,2025-09-23,2025-08-28T17:20:00,U-06,U-15,manager,6200
TXN-02377,V-0023,INV-97944,41888.13,2025-08-22,2025-09-08,2025-08-22T12:45:00,U-04,U-15,manager,7100
TXN-00243,V-0023,INV-76494,32638.96,2025-11-12,2025-12-07,2025-11-12T12:37:00,U-11,U-09,manager,7100
TXN-00616,V-0001,INV-74478,100.06,2025-08-29,2025-10-05,2025-08-29T16:00:00,U-05,U-13,senior,6300
TXN-02511,V-0010,INV-81712,5913.24,2025-04-19,2025-05-18,2025-04-19T17:20:00,U-14,U-18,senior,6200
TXN-00145,V-0015,INV-29340,153.17,2025-04-21,2025-05-30,2025-04-21T11:21:00,U-18,U-07,junior,7200
TXN-00583,V-0001,INV-54560,506.67,2025-10-14,2025-11-07,2025-10-14T09:32:00,U-14,U-18,senior,6100
TXN-02607,V-0010,INV-26105,5349.19,2025-08-07,2025-09-13,2025-08-07T13:56:00,U-04,U-10,senior,6200
TXN-02645,V-0010,INV-61496,6859.37,2025-02-21,2025-03-15,2025-02-21T14:18:00,U-13,U-05,manager,6200
TXN-02435,V-0056,INV-32052,273.85,2025-04-07,2025-05-22,2025-04-07T14:44:00,U-18,U-01,junior,6200
TXN-01648,V-0029,INV-84149,1423.49,2025-01-31,2025-02-15,2025-01-31T16:23:00,U-16,U-02,junior,7200
TXN-02554,V-0010,INV-19690,5419.64,2025-08-01,2025-09-06,2025-08-01T17:03:00,U-13,U-18,senior,6200
TXN-01963,V-0030,INV-44800,2995.63,2025-02-03,2025-02-19,2025-02-03T10:54:00,U-09,U-07,junior,6100
TXN-00956,V-0019,INV-11743,22514.63,2025-01-10,2025-01-28,2025-01-10T08:25:00,U-04,U-15,manager,7200
TXN-00102,V-0053,INV-62757,676.45,2025-03-05,2025-03-29,2025-03-05T15:44:00,U-19,U-10,senior,7100
TXN-00610,V-0059,INV-91015,1892.84,2025-09-26,2025-10-19,2025-09-26T09:06:00,U-02,U-01,junior,7100
TXN-02450,V-0025,INV-86619,8519.83,2025-08-22,2025-09-18,2025-08-22T15:22:00,U-20,U-09,manager,7100
TXN-01948,V-0039,INV-75500,8686.02,2025-07-28,2025-09-08,2025-07-28T10:32:00,U-13,U-10,senior,7200
TXN-00010,V-0020,INV-14207,46848.3,2026-03-08,2026-04-18,2026-03-08T08:14:00,U-18,U-09,manager,6300
TXN-01512,V-0003,INV-81707,24544.01,2025-09-07,2025-10-19,2025-09-07T10:47:00,U-16,U-08,senior,7200
TXN-00021,V-0009,INV-37760,6034.59,2025-09-28,2025-11-12,2025-09-28T17:27:00,U-18,U-08,senior,6300
TXN-00825,V-0056,INV-98251,214.38,2025-08-20,2025-09-29,2025-08-20T17:23:00,U-18,U-19,junior,6300
TXN-00259,V-0044,INV-14763,3544.61,2025-08-02,2025-09-15,2025-08-02T10:59:00,U-18,U-02,junior,6200
TXN-01171,V-0044,INV-45877,6383.37,2025-10-28,2025-11-27,2025-10-28T17:36:00,U-17,U-09,manager,6100
TXN-00174,V-0055,INV-95918,250.39,2025-04-12,2025-05-01,2025-04-12T10:38:00,U-04,U-06,junior,6300
TXN-01431,V-0031,INV-45066,8408.66,2025-12-01,2026-01-13,2025-12-01T11:33:00,U-12,U-18,senior,6300
TXN-01082,V-0055,INV-60579,7238.63,2025-04-12,2025-05-27,2025-04-12T09:58:00,U-16,U-04,senior,6200
TXN-01380,V-0030,INV-42601,3797.56,2025-01-17,2025-02-12,2025-01-17T15:59:00,U-03,U-11,junior,6200
TXN-00671,V-0002,INV-90997,1038.6,2025-03-29,2025-04-19,2025-03-29T08:18:00,U-17,U-02,junior,6300
TXN-02290,V-0040,INV-25455,35144.54,2025-01-23,2025-02-14,2025-01-23T17:22:00,U-16,U-05,manager,6300
TXN-01618,V-0024,INV-25675,404.39,2025-05-23,2025-06-30,2025-05-23T17:49:00,U-07,U-09,manager,6200
TXN-01998,V-0017,INV-19975,128.66,2025-01-02,2025-02-16,2025-01-02T14:03:00,U-15,U-08,senior,7100
TXN-01824,V-0023,INV-85657,7205.3,2026-02-07,2026-03-04,2026-02-07T12:35:00,U-11,U-20,senior,7100
TXN-00101,V-0030,INV-31747,204.07,2026-02-28,2026-03-16,2026-02-28T10:04:00,U-08,U-05,manager,6300
TXN-01784,V-0007,INV-51064,13304.16,2025-01-28,2025-02-14,2025-01-28T13:54:00,U-03,U-04,senior,6100
TXN-01076,V-0030,INV-28212,11982.86,2025-08-19,2025-09-14,2025-08-19T16:01:00,U-14,U-09,manager,7100
TXN-02302,V-0025,INV-37963,6088.47,2026-01-01,2026-01-23,2026-01-01T14:06:00,U-20,U-08,senior,6200
TXN-00506,V-0052,INV-96182,30632.99,2026-01-10,2026-02-06,2026-01-10T10:06:00,U-06,U-17,manager,6200
TXN-02355,V-0039,INV-30593,13757.06,2025-09-13,2025-10-27,2025-09-13T08:25:00,U-05,U-08,senior,7200
TXN-00617,V-0051,INV-81855,1939.05,2025-11-02,2025-11-17,2025-11-02T11:50:00,U-01,U-15,manager,6300
TXN-01852,V-0015,INV-84297,24719.95,2025-01-28,2025-02-19,2025-01-28T18:40:00,U-10,U-13,senior,7100
TXN-01727,V-0048,INV-80568,4104.67,2025-04-21,2025-05-15,2025-04-21T18:28:00,U-14,U-05,manager,7100
TXN-02715,V-0021,INV-50517,9830.79,2026-02-13,2026-03-30,2026-02-13T18:13:00,U-09,U-15,manager,6200
TXN-00384,V-0029,INV-25650,403.61,2025-05-19,2025-06-14,2025-05-19T09:36:00,U-08,U-15,manager,6300
TXN-00924,V-0008,INV-39423,109.17,2026-02-28,2026-03-18,2026-02-28T18:31:00,U-17,U-14,junior,7100
TXN-01015,V-0018,INV-93335,11461.87,2025-07-28,2025-09-08,2025-07-28T15:05:00,U-05,U-12,director,7200
TXN-01828,V-0041,INV-46203,26929.92,2025-07-19,2025-08-27,2025-07-19T11:50:00,U-09,U-05,manager,7100
